code_id|dtc_code|system_category|is_oem_specific|oem_make|fault_family|short_description|detailed_technical_explanation|fix_id|fix_title|probability_rank|difficulty_level|est_parts_cost_min_usd|est_parts_cost_max_usd|est_labor_hours|step_by_step_instructions
947|P0118|Powertrain|0||ect_sensor_circuit|Engine Coolant Temperature Sensor 1 Circuit High|Code P0118 (Engine Coolant Temperature Sensor 1 Circuit High) sets when the ECM sees an open, shorted, or implausible resistance from an engine or radiator coolant temperature sensor, or a correlation mismatch between redundant coolant/oil/ambient temperature signals. Causes are a corroded connector, a failed thermistor element, low coolant exposing the sensor tip, or chafed wiring.|3562|Repair coolant temperature sensor wiring|3|Professional Required|10.0|60.0|1.2|1. Measure sensor resistance at the connector against a temperature/resistance chart • 2. Voltage-drop test the circuit back to the ECM • 3. Repair chafed or corroded wiring with heat-shrink splices • 4. Confirm reading tracks actual coolant temperature
956|P0121|Powertrain|0||throttle_position_sensor_circuit|Throttle/Pedal Position Sensor/Switch A Circuit Range/Performance|Code P0121 (Throttle/Pedal Position Sensor/Switch A Circuit Range/Performance) sets when the ECM detects an open, shorted, or out-of-range voltage, or an implausible rate of change, from a throttle body or accelerator pedal position sensor channel. Causes are a worn sensor track, a corroded connector, or chafed wiring between the sensor and the ECM.|3587|Inspect and clean throttle/pedal position sensor connector|1|Easy DIY|5.0|20.0|0.4|1. Locate the throttle body or accelerator pedal assembly connector • 2. Unplug and inspect for corrosion or bent pins • 3. Clean contacts and reseat firmly • 4. Clear codes and verify smooth voltage sweep
956|P0121|Powertrain|0||throttle_position_sensor_circuit|Throttle/Pedal Position Sensor/Switch A Circuit Range/Performance|Code P0121 (Throttle/Pedal Position Sensor/Switch A Circuit Range/Performance) sets when the ECM detects an open, shorted, or out-of-range voltage, or an implausible rate of change, from a throttle body or accelerator pedal position sensor channel. Causes are a worn sensor track, a corroded connector, or chafed wiring between the sensor and the ECM.|3588|Replace throttle body or pedal position sensor assembly|2|Moderate DIY|60.0|280.0|0.8|1. Unplug the connector and remove the mounting fasteners • 2. Install the replacement throttle body or pedal assembly • 3. Reconnect and perform a throttle relearn if required • 4. Clear codes and verify all channels track together
956|P0121|Powertrain|0||throttle_position_sensor_circuit|Throttle/Pedal Position Sensor/Switch A Circuit Range/Performance|Code P0121 (Throttle/Pedal Position Sensor/Switch A Circuit Range/Performance) sets when the ECM detects an open, shorted, or out-of-range voltage, or an implausible rate of change, from a throttle body or accelerator pedal position sensor channel. Causes are a worn sensor track, a corroded connector, or chafed wiring between the sensor and the ECM.|3589|Repair throttle/pedal position sensor wiring|3|Professional Required|10.0|60.0|1.3|1. Back-probe the reference, signal, and ground circuits at the connector • 2. Voltage-drop test each leg back to the ECM • 3. Repair chafed conductors with heat-shrink splices • 4. Confirm all sensor channels agree throughout the pedal/throttle sweep
963|P0128|Powertrain|0||coolant_thermostat_performance|Coolant Thermostat (Coolant Temperature Below Thermostat Regulating Temperature)|Code P0128 (Coolant Thermostat (Coolant Temperature Below Thermostat Regulating Temperature)) sets when engine coolant fails to reach or maintain its regulating temperature within the expected time, or coolant flow/circulation is judged insufficient. Causes are a thermostat stuck open, a low coolant level, a failing water pump, or a chronically cold operating condition combined with a stuck-open thermostat.|3608|Check coolant level and inspect for external leaks|1|Easy DIY|10.0|40.0|0.5|1. Check coolant level cold and top off to spec • 2. Inspect hoses, radiator, and water pump weep hole for leaks • 3. Repair any obvious external leak source • 4. Clear codes and monitor warm-up time
963|P0128|Powertrain|0||coolant_thermostat_performance|Coolant Thermostat (Coolant Temperature Below Thermostat Regulating Temperature)|Code P0128 (Coolant Thermostat (Coolant Temperature Below Thermostat Regulating Temperature)) sets when engine coolant fails to reach or maintain its regulating temperature within the expected time, or coolant flow/circulation is judged insufficient. Causes are a thermostat stuck open, a low coolant level, a failing water pump, or a chronically cold operating condition combined with a stuck-open thermostat.|3609|Replace stuck-open thermostat|2|Moderate DIY|20.0|90.0|1.0|1. Drain coolant below the thermostat housing • 2. Remove the housing and replace the thermostat and gasket • 3. Refill coolant and bleed air from the system • 4. Confirm engine reaches operating temperature within expected time
963|P0128|Powertrain|0||coolant_thermostat_performance|Coolant Thermostat (Coolant Temperature Below Thermostat Regulating Temperature)|Code P0128 (Coolant Thermostat (Coolant Temperature Below Thermostat Regulating Temperature)) sets when engine coolant fails to reach or maintain its regulating temperature within the expected time, or coolant flow/circulation is judged insufficient. Causes are a thermostat stuck open, a low coolant level, a failing water pump, or a chronically cold operating condition combined with a stuck-open thermostat.|3610|Replace failing water pump|3|Professional Required|120.0|450.0|2.0|1. Drain coolant and remove drive components to access the water pump • 2. Remove the worn pump and inspect the impeller and bearing • 3. Install the replacement pump with a new gasket • 4. Refill, bleed, and verify stable circulation and temperature
972|P0131|Powertrain|0||o2_sensor_circuit|O2 Sensor Circuit Low Voltage Bank 1 Sensor 1|Code P0131 (O2 Sensor Circuit Low Voltage Bank 1 Sensor 1) sets when the ECM sees an open circuit, a stuck/biased voltage, or no signal activity from an oxygen sensor's signal circuit. Causes are a contaminated or worn-out sensor element, an exhaust leak near the sensor bung skewing readings, or damaged sensor wiring.|3635|Inspect for exhaust leaks near the O2 sensor|1|Easy DIY|5.0|40.0|0.6|1. Inspect the exhaust manifold and pipe joints near the sensor bung for leaks • 2. Listen and smoke-test for exhaust leaks upstream of the sensor • 3. Replace gaskets or tighten fasteners as needed • 4. Clear codes and monitor sensor voltage trace
972|P0131|Powertrain|0||o2_sensor_circuit|O2 Sensor Circuit Low Voltage Bank 1 Sensor 1|Code P0131 (O2 Sensor Circuit Low Voltage Bank 1 Sensor 1) sets when the ECM sees an open circuit, a stuck/biased voltage, or no signal activity from an oxygen sensor's signal circuit. Causes are a contaminated or worn-out sensor element, an exhaust leak near the sensor bung skewing readings, or damaged sensor wiring.|3636|Replace oxygen sensor|2|Moderate DIY|50.0|180.0|0.6|1. Identify the affected bank/sensor position • 2. Remove the sensor with an O2 sensor socket • 3. Apply anti-seize to threads (avoid the tip) and install the new sensor • 4. Clear codes and confirm a normal switching voltage trace
972|P0131|Powertrain|0||o2_sensor_circuit|O2 Sensor Circuit Low Voltage Bank 1 Sensor 1|Code P0131 (O2 Sensor Circuit Low Voltage Bank 1 Sensor 1) sets when the ECM sees an open circuit, a stuck/biased voltage, or no signal activity from an oxygen sensor's signal circuit. Causes are a contaminated or worn-out sensor element, an exhaust leak near the sensor bung skewing readings, or damaged sensor wiring.|3637|Repair O2 sensor signal circuit wiring|3|Professional Required|10.0|60.0|1.2|1. Back-probe the signal and ground at the connector with the engine running • 2. Voltage-drop test the circuit back to the ECM • 3. Repair chafed or corroded wiring near the exhaust with high-temp splices • 4. Confirm proper switching activity
974|P0133|Powertrain|0||o2_sensor_slow_response|O2 Sensor Circuit Slow Response Bank 1 Sensor 1|Code P0133 (O2 Sensor Circuit Slow Response Bank 1 Sensor 1) sets when an oxygen sensor takes longer than the calibrated time to transition between rich and lean voltage states. This is typically a sensor element that has aged or been contaminated by silicone, oil ash, or coolant, though an exhaust leak that dilutes the sample can also slow the switching response.|3641|Inspect for contamination sources (oil, coolant, silicone) reaching the exhaust|1|Easy DIY|5.0|60.0|0.8|1. Check for oil consumption, coolant leaks, or recent use of silicone sealant near the intake/exhaust • 2. Repair the contamination source if found • 3. Inspect the sensor tip for a sooty or white/gray glassy coating • 4. Clear codes after addressing the source
974|P0133|Powertrain|0||o2_sensor_slow_response|O2 Sensor Circuit Slow Response Bank 1 Sensor 1|Code P0133 (O2 Sensor Circuit Slow Response Bank 1 Sensor 1) sets when an oxygen sensor takes longer than the calibrated time to transition between rich and lean voltage states. This is typically a sensor element that has aged or been contaminated by silicone, oil ash, or coolant, though an exhaust leak that dilutes the sample can also slow the switching response.|3642|Replace slow-responding oxygen sensor|2|Moderate DIY|50.0|180.0|0.6|1. Identify the affected bank/sensor position • 2. Remove with an O2 sensor socket and inspect the old sensor tip for contamination • 3. Apply anti-seize and install the new sensor • 4. Clear codes and verify switching frequency improves
